symbol,time,askclose,askhigh,asklow,askopen,asksize,bidclose,bidhigh,bidlow,bidopen,bidsize,close,high,low,open,volume
TLT SGNKIKYGE9NP,2021-01-04 11:06:00,157.41775136,157.437728232,157.377797616,157.437728232,1200.0,157.407762924,157.427739796,157.36780918,157.427739796,300.0,157.407762924,157.427739796,157.377797616,157.427739796,18488.0
TLT SGNKIKYGE9NP,2021-01-04 11:07:00,157.41775136,157.447716668,157.397774488,157.41775136,1700.0,157.407762924,157.437728232,157.387786052,157.407762924,100.0,157.407762924,157.4367293884,157.397774488,157.41775136,12145.0
TLT SGNKIKYGE9NP,2021-01-04 11:08:00,157.437728232,157.437728232,157.397774488,157.41775136,1800.0,157.427739796,157.427739796,157.387786052,157.407762924,100.0,157.437728232,157.437728232,157.387786052,157.407762924,20060.0
TLT SGNKIKYGE9NP,2021-01-04 11:09:00,157.36780918,157.437728232,157.357820744,157.437728232,700.0,157.357820744,157.427739796,157.347832308,157.427739796,800.0,157.357820744,157.427739796,157.347832308,157.427739796,37133.0
TLT SGNKIKYGE9NP,2021-01-04 11:10:00,157.357820744,157.397774488,157.347832308,157.36780918,600.0,157.347832308,157.387786052,157.337843872,157.357820744,800.0,157.357820744,157.397774488,157.34283809,157.36780918,32399.0
TLT SGNKIKYGE9NP,2021-01-04 11:11:00,157.397774488,157.397774488,157.357820744,157.357820744,1100.0,157.387786052,157.387786052,157.347832308,157.347832308,200.0,157.387786052,157.39278027,157.357820744,157.357820744,14275.0
TLT SGNKIKYGE9NP,2021-01-04 11:12:00,157.347832308,157.397774488,157.337843872,157.397774488,1800.0,157.337843872,157.387786052,157.327855436,157.387786052,300.0,157.327855436,157.387786052,157.327855436,157.387786052,17179.0
TLT SGNKIKYGE9NP,2021-01-04 11:13:00,157.347832308,157.357820744,157.307878564,157.347832308,1200.0,157.337843872,157.347832308,157.297890128,157.337843872,1200.0,157.337843872,157.357820744,157.307878564,157.337843872,86520.0
TLT SGNKIKYGE9NP,2021-01-04 11:14:00,157.327855436,157.377797616,157.317867,157.347832308,300.0,157.317867,157.36780918,157.307878564,157.337843872,1000.0,157.327855436,157.36780918,157.317867,157.347832308,39807.0
TLT SGNKIKYGE9NP,2021-01-04 11:15:00,157.347832308,157.357820744,157.327855436,157.327855436,500.0,157.337843872,157.347832308,157.317867,157.317867,500.0,157.337843872,157.347832308,157.327855436,157.327855436,10875.0
TLT SGNKIKYGE9NP,2021-01-04 11:16:00,157.337843872,157.357820744,157.297890128,157.347832308,800.0,157.327855436,157.347832308,157.287901692,157.337843872,1000.0,157.327855436,157.357820744,157.297890128,157.347832308,16809.0
TLT SGNKIKYGE9NP,2021-01-04 11:17:00,157.337843872,157.36780918,157.327855436,157.337843872,3700.0,157.327855436,157.347832308,157.317867,157.327855436,100.0,157.327855436,157.357820744,157.317867,157.332849654,7781.0
TLT SGNKIKYGE9NP,2021-01-04 11:18:00,157.327855436,157.357820744,157.297890128,157.337843872,1100.0,157.317867,157.347832308,157.287901692,157.327855436,100.0,157.317867,157.347832308,157.297890128,157.327855436,12774.0
TLT SGNKIKYGE9NP,2021-01-04 11:19:00,157.317867,157.347832308,157.297890128,157.327855436,1800.0,157.307878564,157.337843872,157.287901692,157.317867,100.0,157.317867,157.327855436,157.297890128,157.317867,9166.0
TLT SGNKIKYGE9NP,2021-01-04 11:20:00,157.26792482,157.347832308,157.26792482,157.317867,300.0,157.257936384,157.337843872,157.257936384,157.307878564,900.0,157.26792482,157.337843872,157.262930602,157.317867,62722.0
TLT SGNKIKYGE9NP,2021-01-04 11:21:00,157.277913256,157.297890128,157.26792482,157.26792482,1000.0,157.26792482,157.287901692,157.257936384,157.257936384,400.0,157.26792482,157.297890128,157.257936384,157.26792482,10002.0
TLT SGNKIKYGE9NP,2021-01-04 11:22:00,157.297890128,157.297890128,157.26792482,157.277913256,300.0,157.287901692,157.287901692,157.257936384,157.26792482,1100.0,157.287901692,157.287901692,157.257936384,157.26792482,14260.0
TLT SGNKIKYGE9NP,2021-01-04 11:23:00,157.347832308,157.36780918,157.287901692,157.297890128,800.0,157.337843872,157.357820744,157.277913256,157.287901692,800.0,157.337843872,157.357820744,157.277913256,157.287901692,9309.0
TLT SGNKIKYGE9NP,2021-01-04 11:24:00,157.347832308,157.357820744,157.317867,157.347832308,400.0,157.337843872,157.347832308,157.307878564,157.337843872,1100.0,157.347832308,157.347832308,157.312872782,157.337843872,8955.0
TLT SGNKIKYGE9NP,2021-01-04 11:25:00,157.377797616,157.377797616,157.347832308,157.347832308,100.0,157.36780918,157.36780918,157.337843872,157.337843872,2100.0,157.36780918,157.36780918,157.337843872,157.34283809,17824.0
TLT SGNKIKYGE9NP,2021-01-04 11:26:00,157.41775136,157.427739796,157.377797616,157.377797616,400.0,157.407762924,157.41775136,157.36780918,157.36780918,1500.0,157.41775136,157.422745578,157.36780918,157.377797616,14304.0
TLT SGNKIKYGE9NP,2021-01-04 11:27:00,157.447716668,157.457705104,157.407762924,157.41775136,900.0,157.437728232,157.447716668,157.397774488,157.407762924,600.0,157.437728232,157.447716668,157.407762924,157.41775136,5411.0
TLT SGNKIKYGE9NP,2021-01-04 11:28:00,157.477681976,157.477681976,157.437728232,157.447716668,300.0,157.46769354,157.46769354,157.427739796,157.437728232,900.0,157.46769354,157.46769354,157.432734014,157.437728232,9157.0
